Name,Data Url,CL- 0 Deg Alpha,CD- 0 Deg Alpha,CL/CD- 0 Deg Alpha,CL- 3 Deg Alpha,CD- 3 Deg Alpha,CL/CD- 3 Deg Alpha,CL- 5 Deg Alpha,CD- 5 Deg Alpha,CL/CD- 5 Deg Alpha,CL- 7.5 Deg Alpha,CD- 7.5 Deg Alpha,CL/CD- 7.5 Deg Alpha,CL- 10 Deg Alpha,CD- 10 Deg Alpha,CL/CD- 10 Deg Alpha
"Airfoil,goe499-il",http://airfoiltools.com/polar/csv?polar=xf-goe499-il-200000,0.6689,0.01498,44.65287049399199,1.0292,0.01159,88.8006902502157,1.1404,0.01836,62.113289760348586,1.3386,0.03401,39.35901205527786,1.4724,0.02333,63.1118731247321
"Airfoil,goe500-il",http://airfoiltools.com/polar/csv?polar=xf-goe500-il-200000,0.6797,0.01281,53.060109289617486,1.0124,0.01184,85.50675675675676,1.2158,0.01328,91.5512048192771,1.4083,0.01665,84.58258258258257,1.3858,0.03404,40.71092831962397
"Airfoil,goe501-il",http://airfoiltools.com/polar/csv?polar=xf-goe501-il-200000,0.7353,0.01364,53.907624633431084,1.0415,0.01249,83.386709367494,1.2422,0.01462,84.96580027359781,1.4678,0.01799,81.58977209560868,1.5760,0.02290,68.82096069868996
"Airfoil,goe502-il",http://airfoiltools.com/polar/csv?polar=xf-goe502-il-200000,0.7007,0.01521,46.06837606837607,1.0049,0.01552,64.74871134020617,1.2154,0.01622,74.93218249075217,1.4342,0.01909,75.12833944473546,1.5861,0.02233,71.03000447828035
"Airfoil,goe503-il",http://airfoiltools.com/polar/csv?polar=xf-goe503-il-200000,0.6183,0.01607,38.47542003733665,1.0767,0.01610,66.87577639751552,1.2096,0.01784,67.80269058295964,1.3610,0.02007,67.81265570503238,1.4602,0.02348,62.18909710391822
"Airfoil,goe504-il",http://airfoiltools.com/polar/csv?polar=xf-goe504-il-200000,0.5155,0.01359,37.932303164091245,0.9615,0.01535,62.638436482084686,1.0967,0.01681,65.24092801903629,1.2502,0.01932,64.71014492753623,1.3457,0.02345,57.38592750533049
"Airfoil,goe505-il",http://airfoiltools.com/polar/csv?polar=xf-goe505-il-200000,0.5198,0.01545,33.64401294498382,0.9050,0.01450,62.41379310344828,0.9996,0.01717,58.21782178217821,1.1939,0.02072,57.62065637065637,1.3343,0.02501,53.350659736105555
"Airfoil,goe506-il",http://airfoiltools.com/polar/csv?polar=xf-goe506-il-200000,0.5037,0.01258,40.03974562798093,0.7564,0.01517,49.86156888595913,0.9092,0.01746,52.07331042382589,1.1260,0.02059,54.68674113647401,1.2951,0.02451,52.83965728274173
"Airfoil,goe507-il",http://airfoiltools.com/polar/csv?polar=xf-goe507-il-200000,0.3820,0.01008,37.8968253968254,0.6607,0.00957,69.03866248693834,0.8295,0.01164,71.26288659793815,0.9846,0.02119,46.465313827277015,1.1861,0.03504,33.849885844748854
"Airfoil,goe508-il",http://airfoiltools.com/polar/csv?polar=xf-goe508-il-200000,0.5162,0.01434,35.99721059972106,0.9542,0.01520,62.776315789473685,1.1143,0.01652,67.45157384987894,1.2751,0.01805,70.64265927977839,1.3033,0.02498,52.173738991192955
"Airfoil,goe509-il",http://airfoiltools.com/polar/csv?polar=xf-goe509-il-200000,0.4305,0.01195,36.02510460251046,0.8703,0.01316,66.1322188449848,1.0446,0.01527,68.40864440078585,1.2208,0.01763,69.24560408394782,1.3164,0.02177,60.46853468075333
"Airfoil,goe510-il",http://airfoiltools.com/polar/csv?polar=xf-goe510-il-200000,0.5319,0.01439,36.96316886726894,0.7566,0.01413,53.54564755838641,1.1094,0.01686,65.80071174377224,1.2747,0.01990,64.05527638190954,1.3699,0.02286,59.92563429571304
"Airfoil,goe511-il",http://airfoiltools.com/polar/csv?polar=xf-goe511-il-200000,0.5801,0.01727,33.59004053271569,0.8236,0.01880,43.80851063829787,1.2334,0.02153,57.2875058058523,1.3941,0.02499,55.786314525810326,1.5240,0.02953,51.608533694547916
"Airfoil,goe512-il",http://airfoiltools.com/polar/csv?polar=xf-goe512-il-200000,0.4696,0.01370,34.277372262773724,0.9581,0.01503,63.74584165003326,1.0927,0.01719,63.566026759744034,1.2200,0.02022,60.33630069238378,1.3685,0.02438,56.132075471698116
"Airfoil,goe513-il",http://airfoiltools.com/polar/csv?polar=xf-goe513-il-200000,0.3930,0.01564,25.12787723785166,0.9563,0.01765,54.18130311614731,1.1051,0.01882,58.71944739638682,1.1962,0.02174,55.0229990800368,1.3401,0.02639,50.780598711633196
"Airfoil,goe514-il",http://airfoiltools.com/polar/csv?polar=xf-goe514-il-200000,0.4812,0.01566,30.727969348659006,0.6813,0.01701,40.05291005291005,1.1296,0.01985,56.90680100755667,1.3031,0.02329,55.95105195362816,1.4357,0.02721,52.76368981991914
"Airfoil,goe515-il",http://airfoiltools.com/polar/csv?polar=xf-goe515-il-200000,0.3844,0.00982,39.14460285132383,0.6742,0.00983,68.58596134282809,0.8461,0.01108,76.36281588447653,0.9915,0.01924,51.53326403326403,1.1542,0.03391,34.037157180772624
"Airfoil,goe517-il",http://airfoiltools.com/polar/csv?polar=xf-goe517-il-200000,0.3831,0.01102,34.76406533575317,0.7270,0.01002,72.55489021956087,0.9113,0.01219,74.75799835931092,1.1222,0.01593,70.44569993722537,1.2120,0.03183,38.07728557964185
"Airfoil,goe518-il",http://airfoiltools.com/polar/csv?polar=xf-goe518-il-200000,0.5296,0.01726,30.68366164542294,0.9839,0.01878,52.390841320553776,1.1507,0.02144,53.67070895522388,1.3409,0.02561,52.358453729012105,1.4996,0.03159,47.47071858182969
"Airfoil,goe522-il",http://airfoiltools.com/polar/csv?polar=xf-goe522-il-200000,0.5436,0.01625,33.45230769230769,0.8247,0.01747,47.20663995420721,1.0445,0.01879,55.588078765300686,1.2074,0.02144,56.315298507462686,1.2977,0.02681,48.40358075345021
"Airfoil,goe523-il",http://airfoiltools.com/polar/csv?polar=xf-goe523-il-200000,1.2045,0.01643,73.31101643335361,1.4741,0.01995,73.88972431077694,1.6270,0.02243,72.53678109674543,1.8094,0.02687,67.3390398213621,1.9700,0.03452,57.06836616454229
"Airfoil,goe525-il",http://airfoiltools.com/polar/csv?polar=xf-goe525-il-200000,1.2045,0.01643,73.31101643335361,1.4741,0.01995,73.88972431077694,1.6270,0.02243,72.53678109674543,1.8094,0.02687,67.3390398213621,1.9700,0.03452,57.06836616454229
"Airfoil,goe526-il",http://airfoiltools.com/polar/csv?polar=xf-goe526-il-200000,0.4086,0.01294,31.576506955177745,0.8249,0.01164,70.86769759450172,0.9822,0.01332,73.73873873873873,1.1632,0.01642,70.84043848964677,1.2472,0.02151,57.98233379823338
"Airfoil,goe527-il",http://airfoiltools.com/polar/csv?polar=xf-goe527-il-200000,0.6107,0.01374,44.44687045123727,0.9516,0.01544,61.6321243523316,1.1272,0.01708,65.99531615925058,1.3113,0.01891,69.34426229508196,1.4123,0.02303,61.32435953104647
"Airfoil,goe528-il",http://airfoiltools.com/polar/csv?polar=xf-goe528-il-200000,0.6034,0.01226,49.216965742251226,0.9500,0.01363,69.69919295671313,1.1424,0.01550,73.70322580645161,1.3672,0.01811,75.49420209828823,1.5315,0.02171,70.54352832795946
"Airfoil,goe529-il",http://airfoiltools.com/polar/csv?polar=xf-goe529-il-200000,0.5545,0.01327,41.78598342125094,0.8828,0.01262,69.95245641838352,1.0812,0.01371,78.86214442013129,1.3159,0.01628,80.82923832923834,1.4532,0.02105,69.03562945368172
"Airfoil,goe530-il",http://airfoiltools.com/polar/csv?polar=xf-goe530-il-200000,0.4478,0.01509,29.6752816434725,0.9000,0.01322,68.07866868381241,1.0625,0.01548,68.63695090439276,1.2373,0.01905,64.9501312335958,1.3691,0.02313,59.1915261565067
"Airfoil,goe531-il",http://airfoiltools.com/polar/csv?polar=xf-goe531-il-200000,-0.1193,0.14427,-0.8269217439523117,0.2229,0.12866,1.7324731851391264,0.4489,0.12767,3.516096185478186,0.6298,0.12893,4.884821220817498,0.9427,0.12431,7.583460703081006
"Airfoil,goe532-il",http://airfoiltools.com/polar/csv?polar=xf-goe532-il-200000,0.5014,0.01191,42.09907640638119,0.8457,0.01331,63.53869271224643,1.0515,0.01451,72.46726395589249,1.2642,0.01759,71.87038089823763,1.4284,0.02378,60.067283431455
"Airfoil,goe533-il",http://airfoiltools.com/polar/csv?polar=xf-goe533-il-200000,0.5197,0.01290,40.28682170542636,0.8542,0.01329,64.27389014296463,1.0654,0.01495,71.26421404682274,1.3144,0.01787,73.55344152210408,1.5123,0.02145,70.5034965034965
"Airfoil,goe534-il",http://airfoiltools.com/polar/csv?polar=xf-goe534-il-200000,0.5288,0.01386,38.152958152958156,0.8430,0.01542,54.6692607003891,1.0641,0.01637,65.00305436774589,1.2992,0.02037,63.78006872852234,1.5015,0.02584,58.10758513931889
"Airfoil,goe535-il",http://airfoiltools.com/polar/csv?polar=xf-goe535-il-200000,0.6437,0.01509,42.657388999337314,0.9565,0.01740,54.9712643678161,1.1580,0.01866,62.057877813504824,1.4116,0.02086,67.67018216682646,1.5809,0.02480,63.74596774193549
"Airfoil,goe54-il",http://airfoiltools.com/polar/csv?polar=xf-goe54-il-200000,0.2150,0.01878,11.448349307774226,0.5640,0.01534,36.76662320730117,0.7828,0.01533,51.06327462491846,1.0529,0.01985,53.042821158690174,1.3115,0.02236,58.65384615384615
"Airfoil,goe546-il",http://airfoiltools.com/polar/csv?polar=xf-goe546-il-200000,0.4579,0.01005,45.56218905472637,0.7622,0.01044,73.00766283524905,0.9466,0.01178,80.35653650254669,1.0696,0.02009,53.240418118466906,1.2079,0.03100,38.964516129032255
"Airfoil,goe547-il",http://airfoiltools.com/polar/csv?polar=xf-goe547-il-200000,0.5093,0.01137,44.79331574318382,0.8222,0.01141,72.05959684487293,1.0142,0.01202,84.37603993344426,1.1375,0.01600,71.09375,1.1762,0.02878,40.86865879082696
"Airfoil,goe548-il",http://airfoiltools.com/polar/csv?polar=xf-goe548-il-200000,0.3258,0.01266,25.734597156398102,0.7335,0.01060,69.19811320754717,0.8573,0.01169,73.3361847733105,0.8990,0.01969,45.65769426104622,1.0162,0.03153,32.22962258166825
"Airfoil,goe549-il",http://airfoiltools.com/polar/csv?polar=xf-goe549-il-200000,0.5323,0.01191,44.69353484466834,0.8378,0.01395,60.05734767025089,1.0351,0.01507,68.6861313868613,1.2651,0.01701,74.37389770723104,1.4432,0.02042,70.67580803134182
"Airfoil,goe55-il",http://airfoiltools.com/polar/csv?polar=xf-goe55-il-200000,0.1665,0.01334,12.481259370314843,0.4998,0.01249,40.0160128102482,0.7255,0.01331,54.507888805409465,0.9902,0.02254,43.930789707187216,1.2007,0.04409,27.23293263778635
"Airfoil,goe550-il",http://airfoiltools.com/polar/csv?polar=xf-goe550-il-200000,0.4931,0.01352,36.471893491124256,0.8200,0.01183,69.31530008453085,1.0131,0.01341,75.54809843400447,1.2352,0.01632,75.68627450980392,1.3723,0.02059,66.64885866925692
"Airfoil,goe553-il",http://airfoiltools.com/polar/csv?polar=xf-goe553-il-200000,0.5188,0.01293,40.12374323279196,0.8538,0.01330,64.19548872180451,1.0638,0.01496,71.10962566844921,1.3128,0.01801,72.8928373126041,1.5085,0.02164,69.70887245841035
"Airfoil,goe559-il",http://airfoiltools.com/polar/csv?polar=xf-goe559-il-200000,0.4122,0.01076,38.30855018587361,0.6346,0.01485,42.73400673400673,0.7733,0.02003,38.607089365951076,0.9862,0.05320,18.537593984962406,0.9997,0.07204,13.877012770682953
"Airfoil,goe561-il",http://airfoiltools.com/polar/csv?polar=xf-goe561-il-200000,0.4193,0.04075,10.28957055214724,-0.0580,0.08147,-0.711918497606481,0.6395,0.04299,14.875552454059083,1.0515,0.05696,18.46032303370787,0.9997,0.07204,13.877012770682953
"Airfoil,goe562-il",http://airfoiltools.com/polar/csv?polar=xf-goe562-il-200000,0.5563,0.01684,33.034441805225654,1.0235,0.01582,64.69658659924147,1.1855,0.01727,68.64504921829763,1.3579,0.01949,69.67162647511545,1.4383,0.02312,62.21020761245674
"Airfoil,goe563-il",http://airfoiltools.com/polar/csv?polar=xf-goe563-il-200000,0.3190,0.01038,30.73217726396917,0.6354,0.00931,68.24919441460794,0.7952,0.01180,67.38983050847457,0.9771,0.01897,51.507643647865045,1.1558,0.03302,35.00302846759539
"Airfoil,goe564-il",http://airfoiltools.com/polar/csv?polar=xf-goe564-il-200000,0.2866,0.01114,25.727109515260324,0.6749,0.00925,72.96216216216217,0.8187,0.01276,64.1614420062696,1.0154,0.01832,55.425764192139745,1.1782,0.03345,35.222720478325854
"Airfoil,goe565-il",http://airfoiltools.com/polar/csv?polar=xf-goe565-il-200000,0.3422,0.01004,34.08366533864542,0.6729,0.00927,72.58899676375405,0.8435,0.01193,70.70410729253982,1.0275,0.02024,50.765810276679844,1.2104,0.03696,32.74891774891775
"Airfoil,goe566-il",http://airfoiltools.com/polar/csv?polar=xf-goe566-il-200000,0.3608,0.00924,39.04761904761905,0.6355,0.00940,67.6063829787234,0.7953,0.01259,63.1691818903892,1.0130,0.01653,61.28251663641863,1.1519,0.02884,39.94105409153953
"Airfoil,goe567-il",http://airfoiltools.com/polar/csv?polar=xf-goe567-il-200000,0.6156,0.01448,42.51381215469613,0.9384,0.01471,63.79333786539769,1.1444,0.01497,76.44622578490315,1.3801,0.01704,80.99178403755869,1.5233,0.02065,73.76755447941889
"Airfoil,goe57-il",http://airfoiltools.com/polar/csv?polar=xf-goe57-il-200000,0.5575,0.01489,37.441235728676965,0.8655,0.01050,82.42857142857143,1.0455,0.01470,71.12244897959185,1.2790,0.01895,67.49340369393138,1.3944,0.03233,43.13021961026911
"Airfoil,goe570-il",http://airfoiltools.com/polar/csv?polar=xf-goe570-il-200000,-0.4741,0.07510,-6.312916111850866,-0.3584,0.09488,-3.7774030354131534,-0.1194,0.12876,-0.9273066169617893,1.2790,0.01895,67.49340369393138,1.3944,0.03233,43.13021961026911
"Airfoil,goe571-il",http://airfoiltools.com/polar/csv?polar=xf-goe571-il-200000,0.5770,0.02823,20.439249025859013,0.6412,0.03281,19.54282231027126,0.8622,0.04925,17.50659898477157,1.2790,0.01895,67.49340369393138,1.3944,0.03233,43.13021961026911
"Airfoil,goe572-il",http://airfoiltools.com/polar/csv?polar=xf-goe572-il-200000,0.6181,0.01931,32.00932159502848,1.1104,0.02011,55.21631029338638,1.2396,0.02261,54.825298540468815,1.3676,0.02681,51.010816859380824,1.4962,0.03302,45.31193216232586
"Airfoil,goe573-il",http://airfoiltools.com/polar/csv?polar=xf-goe573-il-200000,0.5505,0.01727,31.876085697741747,1.0204,0.01697,60.12964054213318,1.1949,0.01919,62.26680562793122,1.3920,0.02274,61.21372031662269,1.5411,0.02382,64.6977329974811
"Airfoil,goe574-il",http://airfoiltools.com/polar/csv?polar=xf-goe574-il-200000,0.6199,0.01109,55.89720468890893,0.9039,0.01342,67.35469448584203,1.0764,0.01493,72.09645010046886,1.0877,0.02098,51.84461391801716,1.0899,0.03579,30.452640402347026
"Airfoil,goe575-il",http://airfoiltools.com/polar/csv?polar=xf-goe575-il-200000,0.1333,0.01515,8.798679867986799,0.8473,0.01534,55.23468057366363,0.9993,0.01741,57.398047099368185,1.1563,0.02049,56.432406051732556,1.2841,0.02492,51.528892455858745
"Airfoil,goe584-il",http://airfoiltools.com/polar/csv?polar=xf-goe584-il-200000,0.5112,0.01167,43.804627249357324,0.8351,0.01300,64.23846153846154,1.0258,0.01411,72.70021261516655,1.2361,0.01587,77.88909892879647,1.3587,0.02076,65.44797687861272
"Airfoil,goe585-il",http://airfoiltools.com/polar/csv?polar=xf-goe585-il-200000,0.4068,0.00891,45.65656565656566,0.6948,0.00988,70.32388663967612,0.8652,0.01340,64.56716417910447,1.0938,0.01716,63.74125874125874,1.2414,0.02571,48.28471411901984
"Airfoil,goe587-il",http://airfoiltools.com/polar/csv?polar=xf-goe587-il-200000,0.3228,0.00832,38.79807692307693,0.6009,0.00958,62.724425887265134,0.7177,0.01710,41.97076023391813,1.0938,0.01716,63.74125874125874,0.8845,0.07496,11.799626467449306
"Airfoil,goe590-il",http://airfoiltools.com/polar/csv?polar=xf-goe590-il-200000,0.2614,0.01232,21.21753246753247,0.6306,0.01088,57.95955882352941,0.7866,0.01479,53.18458417849899,1.0938,0.01716,63.74125874125874,0.8845,0.07496,11.799626467449306
"Airfoil,goe591-il",http://airfoiltools.com/polar/csv?polar=xf-goe591-il-200000,0.5764,0.01038,55.529865125240846,0.8561,0.01194,71.7001675041876,1.0440,0.01373,76.03787327021122,1.2609,0.01645,76.65045592705167,1.3869,0.02073,66.90303907380608
"Airfoil,goe592-il",http://airfoiltools.com/polar/csv?polar=xf-goe592-il-200000,0.7529,0.01751,42.9982866933181,1.0746,0.01601,67.1205496564647,1.2733,0.01724,73.85730858468679,1.4623,0.01912,76.48012552301255,1.3869,0.02073,66.90303907380608
"Airfoil,goe593-il",http://airfoiltools.com/polar/csv?polar=xf-goe593-il-200000,0.5745,0.01047,54.87106017191977,0.8238,0.01132,72.773851590106,0.9637,0.01320,73.00757575757576,1.1495,0.01722,66.75377468060395,1.2974,0.02119,61.22699386503068
"Airfoil,goe595-il",http://airfoiltools.com/polar/csv?polar=xf-goe595-il-200000,0.4073,0.01055,38.60663507109005,0.7100,0.00971,73.12049433573635,0.8681,0.01207,71.92212096106047,1.0049,0.01994,50.39618856569709,1.1680,0.03679,31.747757542810543
"Airfoil,goe596-il",http://airfoiltools.com/polar/csv?polar=xf-goe596-il-200000,0.4046,0.01218,33.2183908045977,0.7490,0.01144,65.47202797202797,0.9420,0.01292,72.91021671826626,1.1561,0.01530,75.56209150326796,1.2088,0.02786,43.388370423546306
"Airfoil,goe598-il",http://airfoiltools.com/polar/csv?polar=xf-goe598-il-200000,0.0804,0.00824,9.757281553398057,0.4640,0.00853,54.396248534583826,0.6373,0.01971,32.333840690005076,1.1561,0.01530,75.56209150326796,1.2088,0.02786,43.388370423546306
"Airfoil,goe599-il",http://airfoiltools.com/polar/csv?polar=xf-goe599-il-200000,0.2230,0.01064,20.958646616541355,0.5648,0.00939,60.149094781682635,0.7123,0.01551,45.925209542230824,0.9381,0.02557,36.6875244427063,1.0588,0.05335,19.84629803186504
"Airfoil,goe600-il",http://airfoiltools.com/polar/csv?polar=xf-goe600-il-200000,0.2068,0.01118,18.49731663685152,0.5957,0.01129,52.76350752878654,0.7904,0.01162,68.02065404475043,1.0041,0.01613,62.25046497210168,1.1293,0.02605,43.351247600767756
"Airfoil,goe601-il",http://airfoiltools.com/polar/csv?polar=xf-goe601-il-200000,0.2424,0.01375,17.62909090909091,0.6860,0.01318,52.04855842185129,0.9014,0.01325,68.03018867924528,0.9589,0.01753,54.700513405590414,1.0868,0.02218,48.99909828674482
"Airfoil,goe602-il",http://airfoiltools.com/polar/csv?polar=xf-goe602-il-200000,0.4431,0.00995,44.53266331658291,0.7490,0.01016,73.72047244094487,0.9314,0.01202,77.4875207986689,1.0746,0.01934,55.5635987590486,1.1633,0.03209,36.25116858834528
"Airfoil,goe602m-il",http://airfoiltools.com/polar/csv?polar=xf-goe602m-il-200000,0.4617,0.00981,47.06422018348624,0.7831,0.01019,76.84985279685968,0.9691,0.01215,79.76131687242798,1.1195,0.02022,55.36597428288823,1.2175,0.03380,36.0207100591716
"Airfoil,goe604-il",http://airfoiltools.com/polar/csv?polar=xf-goe604-il-200000,0.4954,0.01417,34.961185603387435,0.8927,0.01645,54.267477203647424,1.0604,0.01834,57.818974918211566,1.2711,0.02146,59.231127679403535,1.4508,0.02513,57.73179466772782
"Airfoil,goe610b-il",http://airfoiltools.com/polar/csv?polar=xf-goe610b-il-200000,0.4904,0.01441,34.031922276197086,0.8462,0.01114,75.96050269299819,1.0397,0.01251,83.10951239008793,1.2187,0.01581,77.08412397216951,1.2586,0.02826,44.53644727530077
"Airfoil,goe610bm-il",http://airfoiltools.com/polar/csv?polar=xf-goe610bm-il-200000,0.5377,0.01321,40.70401211203633,0.8631,0.01155,74.72727272727273,1.0798,0.01366,79.04831625183017,1.3073,0.01866,70.05894962486602,1.4106,0.03286,42.92757151552039
"Airfoil,goe611-il",http://airfoiltools.com/polar/csv?polar=xf-goe611-il-200000,0.6117,0.01450,42.186206896551724,0.9314,0.01306,71.31699846860643,1.1336,0.01492,75.97855227882037,1.3602,0.01767,76.97792869269949,1.4640,0.02417,60.5709557302441
"Airfoil,goe612-il",http://airfoiltools.com/polar/csv?polar=xf-goe612-il-200000,0.5190,0.01399,37.09792709077913,0.8953,0.01317,67.98025816249051,1.0426,0.01400,74.47142857142856,1.1819,0.01862,63.47475832438238,1.3446,0.02428,55.37891268533773
"Airfoil,goe613-il",http://airfoiltools.com/polar/csv?polar=xf-goe613-il-200000,0.4450,0.01271,35.01180173092053,0.7894,0.01095,72.09132420091325,0.9510,0.01374,69.21397379912663,1.1534,0.01724,66.90255220417635,1.2579,0.02415,52.086956521739125
"Airfoil,goe614-il",http://airfoiltools.com/polar/csv?polar=xf-goe614-il-200000,0.6336,0.01568,40.40816326530613,0.9783,0.01632,59.944852941176464,1.1412,0.01817,62.80682443588333,1.3051,0.02092,62.385277246653914,1.4338,0.02534,56.582478295185474
"Airfoil,goe615-il",http://airfoiltools.com/polar/csv?polar=xf-goe615-il-200000,0.6454,0.01149,56.17058311575283,0.9257,0.01334,69.3928035982009,1.0941,0.01478,74.0257104194858,1.2390,0.01805,68.6426592797784,1.3824,0.02395,57.720250521920676
"Airfoil,goe617-il",http://airfoiltools.com/polar/csv?polar=xf-goe617-il-200000,0.3670,0.01292,28.405572755417957,0.7613,0.01278,59.569640062597806,0.9078,0.01378,65.87808417997097,1.0372,0.01654,62.70858524788392,1.0686,0.02386,44.786253143336126
"Airfoil,goe619-il",http://airfoiltools.com/polar/csv?polar=xf-goe619-il-200000,0.5097,0.01319,38.642911296436694,0.8464,0.01204,70.29900332225914,0.9960,0.01393,71.50035893754487,1.1726,0.01865,62.87399463806971,1.3438,0.02344,57.32935153583618
"Airfoil,goe620-il",http://airfoiltools.com/polar/csv?polar=xf-goe620-il-200000,0.6009,0.01599,37.57973733583489,0.9744,0.01458,66.83127572016461,1.1186,0.01587,70.48519218651545,1.2674,0.01888,67.1292372881356,1.3877,0.02453,56.57154504688137
"Airfoil,goe621-il",http://airfoiltools.com/polar/csv?polar=xf-goe621-il-200000,0.5187,0.01400,37.050000000000004,0.8981,0.01318,68.14112291350531,1.0426,0.01402,74.36519258202568,1.1784,0.01858,63.42303552206673,1.3389,0.02422,55.28075970272502
